,alpha_in,alpha_out,alpha_inout,alpha_inout_weight,Power [nW]
70,70.81,51.89,64.50444444444446,64.50444444444446,57762.64216666666
71,71.59,52.208888888888886,65.12777777777778,65.12777777777778,58338.60999999999
72,72.37,52.45333333333334,65.72777777777779,65.72777777777779,58876.06066666667
73,73.92,53.29666666666667,67.04777777777778,67.04777777777778,60066.31683333333
74,74.7,53.59111111111112,67.66555555555556,67.66555555555556,60629.99300000001
75,75.48,53.928888888888885,68.29666666666668,68.29666666666668,61203.22716666666
76,77.04,55.06555555555556,69.71000000000001,69.71000000000001,62467.784
77,77.81,55.56444444444444,70.39555555555556,70.39555555555556,63096.14383333333
78,78.59,56.107777777777784,71.09777777777778,71.09777777777778,63720.029500000004
79,79.37,56.76444444444444,71.83666666666666,71.83666666666666,64376.92566666666
80,80.93,58.0488888888889,73.29777777777778,73.29777777777778,65692.842
81,81.7,58.72666666666666,74.04444444444444,74.04444444444444,66353.5535
82,82.48,59.41555555555556,74.79333333333334,74.79333333333334,67019.0735
83,84.04,61.28,76.45111111111112,76.45111111111112,68498.41
84,84.82,62.23222222222223,77.28777777777778,77.28777777777778,69230.86550000001
85,85.6,63.14888888888889,78.11222222222221,78.11222222222221,69958.34533333333
86,86.37,64.15666666666668,78.96777777777778,78.96777777777778,70717.18366666666
87,87.93,66.49111111111112,80.78222222222222,80.78222222222222,72311.15716666667
88,88.71,67.83555555555556,81.75,81.75,73155.6635
89,89.49,69.19888888888889,82.72444444444446,82.72444444444446,74006.81716666666
90,90.26,70.58,83.7011111111111,83.7011111111111,74860.50783333334
91,91.82,73.89222222222223,85.84333333333332,85.84333333333332,76725.2225
92,92.6,75.57222222222222,86.92222222222222,86.92222222222222,77657.23566666666
93,93.38,77.40777777777778,88.05333333333333,88.05333333333333,78636.51766666667
94,94.93,81.28444444444443,90.38222222222223,90.38222222222223,80644.45483333332
95,95.71,83.36888888888889,91.59555555555555,91.59555555555555,81692.94383333334
96,96.49,85.68666666666667,92.88777777777779,92.88777777777779,82805.1135
97,97.27,88.27444444444444,94.2688888888889,94.2688888888889,83987.69966666667
98,98.82,93.58,97.07444444444444,97.07444444444444,86384.46650000001
99,99.6,97.35666666666665,98.8488888888889,98.8488888888889,87897.40349999999
