,Components,alpha_in,alpha_out,alpha_inout,alpha_inout_weight,Power [nW]
64,dff,8.3,8.3,8.3,8.3,9963.67
65,dff,8.3,8.3,8.3,8.3,9962.68
66,dff,8.3,8.3,8.3,8.3,9962.34
67,dff,8.3,8.3,8.3,8.3,9963.69
68,dff,8.3,8.3,8.3,8.3,9963.51
69,dff,8.3,8.3,8.3,8.3,9964.25
70,dff,8.3,8.3,8.3,8.3,9962.65
71,dff,8.3,8.3,8.3,8.3,9963.94
72,dff,9.34,9.34,9.34,9.34,10059.0
73,dff,9.34,9.34,9.34,9.34,10058.8
74,dff,9.34,9.34,9.34,9.34,10057.8
75,dff,9.34,9.34,9.34,9.34,10059.4
76,dff,9.34,9.34,9.34,9.34,10057.9
77,dff,9.34,9.34,9.34,9.34,10057.7
78,dff,9.34,9.34,9.34,9.34,10058.7
79,dff,9.34,9.34,9.34,9.34,10060.2
80,dff,9.34,9.34,9.34,9.34,10059.0
81,dff,10.38,10.38,10.38,10.38,10599.5
82,dff,10.38,10.38,10.38,10.38,10154.5
83,dff,10.38,10.38,10.38,10.38,10153.1
84,dff,10.38,10.38,10.38,10.38,10154.7
85,dff,10.38,10.38,10.38,10.38,10153.6
86,dff,10.38,10.38,10.38,10.38,10154.5
87,dff,10.38,10.38,10.38,10.38,10153.8
88,dff,10.38,10.38,10.38,10.38,10153.2
89,dff,10.38,10.38,10.38,10.38,10153.3
90,dff,11.42,11.42,11.42,11.42,10249.6
91,dff,11.42,11.42,11.42,11.42,10250.6
92,dff,11.42,11.42,11.42,11.42,10249.9
93,dff,11.42,11.42,11.42,11.42,10249.7
94,dff,11.42,11.42,11.42,11.42,10249.0
95,dff,11.42,11.42,11.42,11.42,10250.4
96,dff,11.42,11.42,11.42,11.42,10250.1
97,dff,11.42,11.42,11.42,11.42,10250.2
98,dff,11.42,11.42,11.42,11.42,10249.2
99,dff,12.45,12.45,12.45,12.45,10345.0
100,dff,12.45,12.45,12.45,12.45,10344.7
101,dff,12.45,12.45,12.45,12.45,10343.5
102,dff,12.45,12.45,12.45,12.45,10345.0
103,dff,12.45,12.45,12.45,12.45,10344.1
104,dff,12.45,12.45,12.45,12.45,10344.2
105,dff,12.45,12.45,12.45,12.45,10345.6
106,dff,12.45,12.45,12.45,12.45,10345.6
107,dff,12.45,12.45,12.45,12.45,10345.4
108,dff,13.33,13.33,13.33,13.33,10426.4
109,dff,13.33,13.33,13.33,13.33,10425.4
110,dff,13.33,13.33,13.33,13.33,10426.2
111,dff,13.33,13.33,13.33,13.33,10426.1
112,dff,13.33,13.33,13.33,13.33,10426.3
113,dff,13.33,13.33,13.33,13.33,10425.1
114,dff,13.33,13.33,13.33,13.33,10425.4
115,dff,13.33,13.33,13.33,13.33,10424.8
116,dff,13.33,13.33,13.33,13.33,10425.6
117,dff,14.23,14.23,14.23,14.23,10507.3
118,dff,14.23,14.23,14.23,14.23,10507.7
119,dff,14.23,14.23,14.23,14.23,10507.7
120,dff,14.23,14.23,14.23,14.23,10507.9
121,dff,14.23,14.23,14.23,14.23,10507.2
122,dff,14.23,14.23,14.23,14.23,10507.9
123,dff,14.23,14.23,14.23,14.23,10506.7
124,dff,14.23,14.23,14.23,14.23,10508.1
125,dff,14.23,14.23,14.23,14.23,10508.2
126,dff,15.12,15.12,15.12,15.12,10590.1
127,dff,15.12,15.12,15.12,15.12,10590.2
128,dff,15.12,15.12,15.12,15.12,10589.8
129,dff,15.12,15.12,15.12,15.12,10589.7
130,dff,15.12,15.12,15.12,15.12,10589.4
131,dff,15.12,15.12,15.12,15.12,10590.5
132,dff,15.12,15.12,15.12,15.12,10589.3
133,dff,15.12,15.12,15.12,15.12,10589.2
134,dff,15.12,15.12,15.12,15.12,10590.6
135,dff,16.01,16.01,16.01,16.01,10671.6
136,dff,16.01,16.01,16.01,16.01,10671.7
137,dff,16.01,16.01,16.01,16.01,10672.2
138,dff,16.01,16.01,16.01,16.01,10670.9
139,dff,16.01,16.01,16.01,16.01,10671.9
140,dff,16.01,16.01,16.01,16.01,10672.0
141,dff,16.01,16.01,16.01,16.01,10671.8
142,dff,16.01,16.01,16.01,16.01,10671.9
143,dff,16.01,16.01,16.01,16.01,10671.2
144,dff,16.9,16.9,16.9,16.9,10753.5
145,dff,16.9,16.9,16.9,16.9,10752.8
146,dff,16.9,16.9,16.9,16.9,10753.5
147,dff,16.9,16.9,16.9,16.9,10753.8
148,dff,16.9,16.9,16.9,16.9,10753.7
149,dff,16.9,16.9,16.9,16.9,10753.4
150,dff,16.9,16.9,16.9,16.9,10753.8
151,dff,16.9,16.9,16.9,16.9,10753.8
152,dff,16.9,16.9,16.9,16.9,10753.2
153,dff,17.79,17.79,17.79,17.79,10835.2
154,dff,17.79,17.79,17.79,17.79,10835.6
155,dff,17.79,17.79,17.79,17.79,10835.8
156,dff,17.79,17.79,17.79,17.79,10835.9
157,dff,17.79,17.79,17.79,17.79,10836.0
158,dff,17.79,17.79,17.79,17.79,10835.2
159,dff,17.79,17.79,17.79,17.79,10836.0
160,dff,17.79,17.79,17.79,17.79,10835.6
161,dff,17.79,17.79,17.79,17.79,10834.8
162,dff,18.68,18.68,18.68,18.68,10916.4
163,dff,18.68,18.68,18.68,18.68,10917.2
164,dff,18.68,18.68,18.68,18.68,10916.9
165,dff,18.68,18.68,18.68,18.68,10916.9
166,dff,18.68,18.68,18.68,18.68,10916.1
167,dff,18.68,18.68,18.68,18.68,10916.7
168,dff,18.68,18.68,18.68,18.68,10916.3
169,dff,18.68,18.68,18.68,18.68,10916.3
170,dff,18.68,18.68,18.68,18.68,10916.2
171,dff,19.71,19.71,19.71,19.71,11011.9
172,dff,19.71,19.71,19.71,19.71,11011.5
173,dff,19.71,19.71,19.71,19.71,11011.3
174,dff,19.71,19.71,19.71,19.71,11011.8
175,dff,19.71,19.71,19.71,19.71,11011.2
176,dff,19.71,19.71,19.71,19.71,11011.7
177,dff,19.71,19.71,19.71,19.71,11011.8
178,dff,19.71,19.71,19.71,19.71,11011.2
179,dff,19.71,19.71,19.71,19.71,11012.1
180,dff,20.75,20.75,20.75,20.75,11107.1
181,dff,20.75,20.75,20.75,20.75,11107.6
182,dff,20.75,20.75,20.75,20.75,11107.1
183,dff,20.75,20.75,20.75,20.75,11106.9
184,dff,20.75,20.75,20.75,20.75,11106.5
185,dff,20.75,20.75,20.75,20.75,11107.3
186,dff,20.75,20.75,20.75,20.75,11107.6
187,dff,20.75,20.75,20.75,20.75,11107.0
188,dff,20.75,20.75,20.75,20.75,11107.1
189,dff,21.79,21.79,21.79,21.79,11202.7
190,dff,21.79,21.79,21.79,21.79,11202.8
191,dff,21.79,21.79,21.79,21.79,11202.7
192,dff,21.79,21.79,21.79,21.79,11202.7
193,dff,21.79,21.79,21.79,21.79,11202.8
194,dff,21.79,21.79,21.79,21.79,11203.2
195,dff,21.79,21.79,21.79,21.79,11203.2
196,dff,21.79,21.79,21.79,21.79,11202.8
197,dff,21.79,21.79,21.79,21.79,11202.3
198,dff,22.83,22.83,22.83,22.83,11297.9
199,dff,22.83,22.83,22.83,22.83,11298.0
200,dff,22.83,22.83,22.83,22.83,11298.5
201,dff,22.83,22.83,22.83,22.83,11297.7
202,dff,22.83,22.83,22.83,22.83,11298.3
203,dff,22.83,22.83,22.83,22.83,11298.1
204,dff,22.83,22.83,22.83,22.83,11297.8
205,dff,22.83,22.83,22.83,22.83,11297.7
206,dff,22.83,22.83,22.83,22.83,11298.2
207,dff,23.87,23.87,23.87,23.87,11393.5
208,dff,23.87,23.87,23.87,23.87,11393.8
209,dff,23.87,23.87,23.87,23.87,11393.0
210,dff,23.87,23.87,23.87,23.87,11393.8
211,dff,23.87,23.87,23.87,23.87,11393.6
212,dff,23.87,23.87,23.87,23.87,11393.2
213,dff,23.87,23.87,23.87,23.87,11393.6
214,dff,23.87,23.87,23.87,23.87,11393.9
215,dff,23.87,23.87,23.87,23.87,11393.4
216,dff,24.9,24.9,24.9,24.9,11488.8
217,dff,24.9,24.9,24.9,24.9,11488.6
218,dff,24.9,24.9,24.9,24.9,11488.5
219,dff,24.9,24.9,24.9,24.9,11488.4
220,dff,24.9,24.9,24.9,24.9,11489.2
221,dff,24.9,24.9,24.9,24.9,11488.8
222,dff,24.9,24.9,24.9,24.9,11488.5
223,dff,24.9,24.9,24.9,24.9,11489.0
224,dff,24.9,24.9,24.9,24.9,11488.7
225,dff,25.93,25.93,25.93,25.93,11583.8
226,dff,25.93,25.93,25.93,25.93,11583.8
227,dff,25.93,25.93,25.93,25.93,11583.6
228,dff,25.93,25.93,25.93,25.93,11583.8
229,dff,25.93,25.93,25.93,25.93,11583.6
230,dff,25.93,25.93,25.93,25.93,11583.5
231,dff,25.93,25.93,25.93,25.93,11583.8
232,dff,25.93,25.93,25.93,25.93,11583.8
233,dff,25.93,25.93,25.93,25.93,11584.1
234,dff,26.98,26.98,26.98,26.98,11679.7
235,dff,26.98,26.98,26.98,26.98,11679.1
236,dff,26.98,26.98,26.98,26.98,11679.1
237,dff,26.98,26.98,26.98,26.98,11679.8
238,dff,26.98,26.98,26.98,26.98,11679.3
239,dff,26.98,26.98,26.98,26.98,11679.5
240,dff,26.98,26.98,26.98,26.98,11679.1
241,dff,26.98,26.98,26.98,26.98,11679.4
242,dff,26.98,26.98,26.98,26.98,11679.6
243,dff,28.01,28.01,28.01,28.01,11774.4
244,dff,28.01,28.01,28.01,28.01,11774.6
245,dff,28.01,28.01,28.01,28.01,11774.4
246,dff,28.01,28.01,28.01,28.01,11774.5
247,dff,28.01,28.01,28.01,28.01,11774.4
248,dff,28.01,28.01,28.01,28.01,11774.3
249,dff,28.01,28.01,28.01,28.01,11774.5
250,dff,28.01,28.01,28.01,28.01,11774.9
251,dff,28.01,28.01,28.01,28.01,11773.9
252,dff,29.05,29.05,29.05,29.05,11870.4
253,dff,29.05,29.05,29.05,29.05,11870.9
254,dff,29.05,29.05,29.05,29.05,11869.9
255,dff,29.05,29.05,29.05,29.05,11869.8
256,dff,29.05,29.05,29.05,29.05,11870.4
257,dff,29.05,29.05,29.05,29.05,11869.9
258,dff,29.05,29.05,29.05,29.05,11870.2
259,dff,29.05,29.05,29.05,29.05,11870.3
260,dff,29.05,29.05,29.05,29.05,11870.2
261,dff,30.09,30.09,30.09,30.09,11965.6
262,dff,30.09,30.09,30.09,30.09,11965.7
263,dff,30.09,30.09,30.09,30.09,11965.2
264,dff,30.09,30.09,30.09,30.09,11966.0
265,dff,30.09,30.09,30.09,30.09,11966.2
266,dff,30.09,30.09,30.09,30.09,11966.0
267,dff,30.09,30.09,30.09,30.09,11966.2
268,dff,30.09,30.09,30.09,30.09,11965.0
269,dff,30.09,30.09,30.09,30.09,11965.7
270,dff,31.13,31.13,31.13,31.13,12060.6
271,dff,31.13,31.13,31.13,31.13,12060.2
272,dff,31.13,31.13,31.13,31.13,12061.1
273,dff,31.13,31.13,31.13,31.13,12060.5
274,dff,31.13,31.13,31.13,31.13,12060.9
275,dff,31.13,31.13,31.13,31.13,12060.4
276,dff,31.13,31.13,31.13,31.13,12060.7
277,dff,31.13,31.13,31.13,31.13,12060.5
278,dff,31.13,31.13,31.13,31.13,12060.3
279,dff,32.01,32.01,32.01,32.01,12141.9
280,dff,32.01,32.01,32.01,32.01,12142.2
281,dff,32.01,32.01,32.01,32.01,12141.9
282,dff,32.01,32.01,32.01,32.01,12142.4
283,dff,32.01,32.01,32.01,32.01,12142.2
284,dff,32.01,32.01,32.01,32.01,12141.7
285,dff,32.01,32.01,32.01,32.01,12142.3
286,dff,32.01,32.01,32.01,32.01,12142.0
287,dff,32.01,32.01,32.01,32.01,12142.2
288,dff,32.9,32.9,32.9,32.9,12223.7
289,dff,32.9,32.9,32.9,32.9,12224.3
290,dff,32.9,32.9,32.9,32.9,12224.2
291,dff,32.9,32.9,32.9,32.9,12224.3
292,dff,32.9,32.9,32.9,32.9,12224.3
293,dff,32.9,32.9,32.9,32.9,12224.0
294,dff,32.9,32.9,32.9,32.9,12224.0
295,dff,32.9,32.9,32.9,32.9,12223.8
296,dff,32.9,32.9,32.9,32.9,12223.8
297,dff,33.79,33.79,33.79,33.79,12305.7
298,dff,33.79,33.79,33.79,33.79,12305.7
299,dff,33.79,33.79,33.79,33.79,12305.8
300,dff,33.79,33.79,33.79,33.79,12305.5
301,dff,33.79,33.79,33.79,33.79,12305.8
302,dff,33.79,33.79,33.79,33.79,12305.7
303,dff,33.79,33.79,33.79,33.79,12306.0
304,dff,33.79,33.79,33.79,33.79,12306.0
305,dff,33.79,33.79,33.79,33.79,12305.9
306,dff,34.68,34.68,34.68,34.68,12387.6
307,dff,34.68,34.68,34.68,34.68,12387.4
308,dff,34.68,34.68,34.68,34.68,12387.9
309,dff,34.68,34.68,34.68,34.68,12388.0
310,dff,34.68,34.68,34.68,34.68,12388.3
311,dff,34.68,34.68,34.68,34.68,12387.6
312,dff,34.68,34.68,34.68,34.68,12387.8
313,dff,34.68,34.68,34.68,34.68,12387.7
314,dff,34.68,34.68,34.68,34.68,12387.6
315,dff,35.57,35.57,35.57,35.57,12469.5
316,dff,35.57,35.57,35.57,35.57,12469.7
317,dff,35.57,35.57,35.57,35.57,12469.3
318,dff,35.57,35.57,35.57,35.57,12469.8
319,dff,35.57,35.57,35.57,35.57,12469.5
320,dff,35.57,35.57,35.57,35.57,12469.6
321,dff,35.57,35.57,35.57,35.57,12469.5
322,dff,35.57,35.57,35.57,35.57,12469.7
323,dff,35.57,35.57,35.57,35.57,12469.7
324,dff,36.47,36.47,36.47,36.47,12551.7
325,dff,36.47,36.47,36.47,36.47,12552.1
326,dff,36.47,36.47,36.47,36.47,12551.5
327,dff,36.47,36.47,36.47,36.47,12551.3
328,dff,36.47,36.47,36.47,36.47,12551.3
329,dff,36.47,36.47,36.47,36.47,12551.7
330,dff,36.47,36.47,36.47,36.47,12551.6
331,dff,36.47,36.47,36.47,36.47,12551.5
332,dff,36.47,36.47,36.47,36.47,12551.0
333,dff,37.35,37.35,37.35,37.35,12632.6
334,dff,37.35,37.35,37.35,37.35,12632.8
335,dff,37.35,37.35,37.35,37.35,12633.0
336,dff,37.35,37.35,37.35,37.35,12632.6
337,dff,37.35,37.35,37.35,37.35,12632.7
338,dff,37.35,37.35,37.35,37.35,12632.6
339,dff,37.35,37.35,37.35,37.35,12632.7
340,dff,37.35,37.35,37.35,37.35,12633.0
341,dff,37.35,37.35,37.35,37.35,12633.2
342,dff,38.38,38.38,38.38,38.38,12727.7
343,dff,38.38,38.38,38.38,38.38,12727.9
344,dff,38.38,38.38,38.38,38.38,12727.4
345,dff,38.38,38.38,38.38,38.38,12727.8
346,dff,38.38,38.38,38.38,38.38,12728.0
347,dff,38.38,38.38,38.38,38.38,12727.6
348,dff,38.38,38.38,38.38,38.38,12728.2
349,dff,38.38,38.38,38.38,38.38,12727.8
350,dff,38.38,38.38,38.38,38.38,12727.7
351,dff,39.43,39.43,39.43,39.43,11959.9
352,dff,39.43,39.43,39.43,39.43,12823.2
353,dff,39.43,39.43,39.43,39.43,12823.8
354,dff,39.43,39.43,39.43,39.43,12823.7
355,dff,39.43,39.43,39.43,39.43,12823.3
356,dff,39.43,39.43,39.43,39.43,12823.5
357,dff,39.43,39.43,39.43,39.43,12823.3
358,dff,39.43,39.43,39.43,39.43,12823.7
359,dff,39.43,39.43,39.43,39.43,12823.7
360,dff,40.46,40.46,40.46,40.46,12918.8
361,dff,40.46,40.46,40.46,40.46,12918.8
362,dff,40.46,40.46,40.46,40.46,12918.4
363,dff,40.46,40.46,40.46,40.46,12918.6
364,dff,40.46,40.46,40.46,40.46,12918.8
365,dff,40.46,40.46,40.46,40.46,12918.8
366,dff,40.46,40.46,40.46,40.46,12918.9
367,dff,40.46,40.46,40.46,40.46,12918.9
368,dff,40.46,40.46,40.46,40.46,12918.6
369,dff,41.5,41.5,41.5,41.5,13013.9
370,dff,41.5,41.5,41.5,41.5,13014.4
371,dff,41.5,41.5,41.5,41.5,13013.9
372,dff,41.5,41.5,41.5,41.5,13014.5
373,dff,41.5,41.5,41.5,41.5,13014.4
374,dff,41.5,41.5,41.5,41.5,13014.0
375,dff,41.5,41.5,41.5,41.5,13014.3
376,dff,41.5,41.5,41.5,41.5,13014.3
377,dff,41.5,41.5,41.5,41.5,13014.3
378,dff,42.54,42.54,42.54,42.54,13109.9
379,dff,42.54,42.54,42.54,42.54,13109.9
380,dff,42.54,42.54,42.54,42.54,13109.8
381,dff,42.54,42.54,42.54,42.54,13110.3
382,dff,42.54,42.54,42.54,42.54,13109.9
383,dff,42.54,42.54,42.54,42.54,13110.0
384,dff,42.54,42.54,42.54,42.54,13109.8
385,dff,42.54,42.54,42.54,42.54,13110.1
386,dff,42.54,42.54,42.54,42.54,13110.1
387,dff,43.58,43.58,43.58,43.58,13204.8
388,dff,43.58,43.58,43.58,43.58,13205.0
389,dff,43.58,43.58,43.58,43.58,13205.1
390,dff,43.58,43.58,43.58,43.58,13204.8
391,dff,43.58,43.58,43.58,43.58,13205.3
392,dff,43.58,43.58,43.58,43.58,13204.9
393,dff,43.58,43.58,43.58,43.58,13205.1
394,dff,43.58,43.58,43.58,43.58,13205.1
395,dff,43.58,43.58,43.58,43.58,13205.0
396,dff,44.61,44.61,44.61,44.61,13299.9
